Epoch,Loss,Dice
89,0.10173702798889303,0.6424277401186067
70,0.10630200974077945,0.6357721679722594
90,0.10233458967872222,0.642769791814703
71,0.10657487556411868,0.6354963224363553
91,0.10328280073155593,0.6562207381998549
72,0.10735260085292009,0.629963429838258
92,0.10262578851568684,0.6460441294969615
73,0.10552271721517678,0.6397295105501817
93,0.1038295941555399,0.6549478994460327
74,0.10617327743317206,0.6443166463933632
94,0.10381451033660066,0.6364619253181864
75,0.10677100912507838,0.6406762562742644
95,0.10228615781798218,0.6441956584819393
76,0.10366697305004584,0.649289333626638
96,0.10047966907215974,0.6487551840651495
77,0.10611864572942444,0.638188514039021
97,0.09986065128803051,0.6485169491526963
78,0.10685366421618703,0.6316515468638729
98,0.10322022166071958,0.6517092523282642
79,0.10483522039698873,0.645614284017899
99,0.10298763783551435,0.6445552158769411
80,0.10527112249876056,0.64422127827121
100,0.10124049414613331,0.6565416504003478
81,0.10346841769876246,0.642813230279247
82,0.10609988671330263,0.642146051070885
83,0.10652392864477078,0.6414901521872189
84,0.10261412230938093,0.6511779220123723
85,0.10423730754397503,0.6405994973738773
86,0.10490529637328445,0.6402912203985768
87,0.10443455547693958,0.6461089706945757
88,0.10445500936502237,0.64112888314487
89,0.10322918964796379,0.6475123345389691
90,0.10519786830228395,0.6321551133717521
91,0.10412481094382968,0.6480526124441004
92,0.10162487992860383,0.6529331421372534
93,0.10098266975636196,0.655993831807093
