video,frame,filament_id,voxel_count,volume_um3,z_plane_count,centroid_x_um,centroid_y_um,centroid_z_um,z_spread_um,robust_length_um,span_length_um,arc_length_um,max_xy_slice_length_um,principal_axis_x,principal_axis_y,principal_axis_z,linearity_r2,rod_fit_rmse_um,rod_fit_diameter_um,rod_fit_cv,angle_to_xy_deg,angle_to_xz_deg,angle_to_yz_deg,dominant_plane,mean_intensity,sum_intensity,max_intensity
ch20_URA7_URA8_001_hyperstack_crop_36,5,3,31,0.8369999999999999,3,16.625806451612902,13.596774193548388,0.21290322580645155,0.6,1.1586615008446028,1.3607645820306769,2.162238991784149,1.4121320343559598,-0.5466808269427531,-0.7946164516219517,0.26405447972894913,0.5270366622853985,0.32875185547582786,0.6575037109516557,0.2837341667399712,15.310777406363574,52.61904353619508,33.1396004649759,xy,148.5483856201172,4605.0,166.0
ch20_URA7_URA8_001_hyperstack_crop_36,5,4,60,1.6199999999999999,4,17.084999999999997,21.980000000000004,0.38999999999999985,0.8999999999999999,1.5502739842982658,1.7486176418350081,2.349154108628352,3.9013150518367783,-0.6682642208240276,-0.5356179154982665,0.5162716143308163,0.5174961212474276,0.41257157661057875,0.8251431532211575,0.2661281688199973,31.082489392952795,32.385826628371014,41.93323748328323,xy,145.78334045410156,8747.0,172.0
ch20_URA7_URA8_001_hyperstack_crop_36,6,4,33,0.891,4,17.454545454545453,22.41818181818182,0.2636363636363636,0.8999999999999999,1.4486508248077188,1.6010133996481244,2.4384897891581088,2.0471338551610434,-0.6548113518406536,-0.6516107974225549,0.3829170434741158,0.6486938117428112,0.3140956357620837,0.6281912715241674,0.21681942286111217,22.514488503416423,40.663159474041194,40.9053472006155,xy,147.60606384277344,4871.0,178.0
ch20_URA7_URA8_001_hyperstack_crop_36,7,3,29,0.7829999999999999,3,16.272413793103446,13.9551724137931,0.196551724137931,0.6,1.3240865023305703,1.4569246388862165,1.8650054280009243,2.4193485306737994,-0.524369277140403,-0.7663663060577629,0.3711058422210981,0.5842715852106556,0.3194661281515727,0.6389322563031454,0.24127285308721852,21.783833608660903,50.028698273226524,31.625793000066473,xy,144.41378784179688,4188.0,163.0
ch20_URA7_URA8_001_hyperstack_crop_36,7,4,41,1.1069999999999998,3,17.15121951219512,22.697560975609754,0.2634146341463414,0.6,1.5233016142486866,2.379982727044691,2.9292099997671635,3.155873773687174,-0.8989913176155259,-0.410084133376741,0.15377130553047968,0.6723749516283178,0.3572009418931514,0.7144018837863028,0.2344912777298722,8.845542960977951,24.210120037587117,64.02579556943311,xy,147.60975646972656,6052.0,170.0
ch20_URA7_URA8_001_hyperstack_crop_36,8,3,1,0.027,1,16.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xy,137.0,137.0,137.0
ch20_URA7_URA8_001_hyperstack_crop_36,8,4,59,1.5929999999999997,4,17.135593220338983,22.840677966101694,0.28474576271186436,0.8999999999999999,2.037580794372702,2.262426942353575,3.747340026477716,4.965603716688009,-0.9220458719067148,-0.3042374488453494,0.23931357007043996,0.7127671790093021,0.37789915166287547,0.7557983033257509,0.18546462192151603,13.846030265349945,17.712292893592267,67.22703112336113,xy,146.64407348632812,8652.0,180.0
ch20_URA7_URA8_001_hyperstack_crop_36,9,4,36,0.9719999999999999,3,17.491666666666667,22.766666666666662,0.24999999999999994,0.6,1.3929487986883142,1.6150348188878083,2.2623582574801917,2.2572940766311587,-0.5473442422764632,-0.7583266970734942,0.3540549405846633,0.5833336516365765,0.33259454063149146,0.6651890812629829,0.23877011197014766,20.73553499171682,49.31690443804824,33.18500697833539,xy,145.8333282470703,5250.0,180.0
ch20_URA7_URA8_001_hyperstack_crop_36,10,3,6,0.16199999999999998,2,16.95,14.199999999999998,0.19999999999999998,0.3,0.47140452079103085,0.4242640687119278,0.599999999999999,0.33333333333333215,0.0,0.707106781186545,0.7071067811865501,0.48000000000000265,0.18027756377319815,0.3605551275463963,0.38242646351945675,45.00000000000021,44.999999999999794,0.0,yz,148.3333282470703,890.0,175.0
ch20_URA7_URA8_001_hyperstack_crop_36,10,4,58,1.5659999999999998,4,17.549999999999997,22.86206896551724,0.3,0.8999999999999999,1.5767819416642526,1.8744965229574526,2.447062115791273,5.458716365764042,-0.838181840429794,-0.4822792938163466,0.25467211298006204,0.5668513100767196,0.4049822762829535,0.809964552565907,0.2568410162381142,14.754157179810077,28.83437239581214,56.94862155259815,xy,143.01724243164062,8295.0,166.0
ch20_URA7_URA8_001_hyperstack_crop_36,11,3,35,0.945,3,16.799999999999997,14.511428571428569,0.18857142857142853,0.6,1.3905456731021493,1.467994292934329,2.3107264517083053,2.622792206135785,-0.9049415375299891,-0.4245160532203806,0.029443746552546456,0.5912659547398498,0.3311608598534284,0.6623217197068568,0.23815173155344563,1.6872462590066664,25.120035005838325,64.81541029903943,xy,139.2857208251953,4875.0,161.0
ch20_URA7_URA8_001_hyperstack_crop_36,11,4,79,2.1329999999999996,4,18.24303797468355,23.411392405063292,0.34556962025316446,0.8999999999999999,3.422013117956591,3.5737096625852134,4.717505669092774,6.818390631100953,-0.9670547247280754,0.23573263853582382,0.09610037726276038,0.731137682470418,0.48159540734407147,0.9631908146881429,0.1407345298640029,5.514656578922118,13.634813232246941,75.25197729462477,xy,141.2911376953125,11162.0,165.0
ch20_URA7_URA8_001_hyperstack_crop_36,12,4,20,0.5399999999999999,3,18.075,23.1,0.15,0.6,1.048253735987244,1.0963131995879567,1.7915455718203517,2.7670755792641595,-0.9081353150386375,-0.39353336158276797,0.1429046636784144,0.5247909505002307,0.280334972062039,0.560669944124078,0.26743045356095957,8.21596166947117,23.1745349274869,65.24892450577838,xy,151.1999969482422,3024.0,180.0
ch20_URA7_URA8_001_hyperstack_crop_36,13,4,74,1.9979999999999998,4,17.82162162162162,22.264864864864865,0.34459459459459457,0.8999999999999999,1.256695725083327,3.6709816651759177,5.074719158851119,4.523118022194112,-0.8345107458891095,0.5485956727265625,0.05132838260935657,0.5789873186534833,0.5678514535699583,1.1357029071399165,0.4518607346518236,2.9421925765996293,33.270723498074986,56.5649280325972,xy,143.3378448486328,10607.0,163.0
ch20_URA7_URA8_001_hyperstack_crop_36,14,4,36,0.9719999999999999,3,18.075000000000003,22.39166666666667,0.21666666666666665,0.6,1.3506503644355827,1.4632488003996453,1.8236242909756313,1.3333333333333326,0.3793504645466083,0.8634316314355435,-0.33253427324838025,0.5166425639753224,0.35497689819556516,0.7099537963911303,0.2628192369710017,19.422667940773163,59.70409770571158,22.293454743893065,xy,145.22222900390625,5228.0,170.0
ch20_URA7_URA8_001_hyperstack_crop_36,15,4,88,2.3759999999999994,4,18.388636363636365,23.17159090909091,0.3170454545454545,0.8999999999999999,2.4798933577062607,2.6712147485610584,5.766798145475813,9.010332556124567,-0.9523816818826207,-0.23901572742585014,0.18931617484389052,0.7423718595487093,0.41607034631854434,0.8321406926370887,0.16777751552324097,10.912879642819867,13.828455090089378,72.24734691925755,xy,136.98863220214844,12055.0,164.0
ch20_URA7_URA8_001_hyperstack_crop_36,16,4,63,1.7009999999999996,4,18.228571428571428,24.014285714285712,0.28095238095238095,0.8999999999999999,2.0057859120491197,1.9150294028210304,6.480937123266975,5.6975702378509885,-0.9901623939871839,-0.13313905427373027,0.04303981599247084,0.6742313733006469,0.3810702098627032,0.7621404197254064,0.18998548527714015,2.466761789669482,7.651024153992035,81.95661194779743,xy,141.25396728515625,8899.0,173.0
ch20_URA7_URA8_001_hyperstack_crop_36,17,4,87,2.3489999999999998,4,18.1,24.668965517241382,0.282758620689655,0.8999999999999999,3.6468963998842368,3.9057486127251253,6.471980616699306,6.476188876820096,-0.9057841794937465,0.40507579759829737,0.12437290050064702,0.7651116008989012,0.527109294731067,1.054218589462134,0.14453640491344888,7.144543028920368,23.895877094843446,64.929106801242,xy,140.05746459960938,12185.0,163.0
ch20_URA7_URA8_001_hyperstack_crop_36,18,3,1,0.027,1,20.7,18.9,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xy,145.0,145.0,145.0
ch20_URA7_URA8_001_hyperstack_crop_36,18,4,68,1.8359999999999996,3,18.458823529411763,24.705882352941178,0.2205882352941176,0.6,2.5279256108878974,2.808359646319928,4.564031703188076,7.754620849484933,-0.998189314207208,0.053927856171651065,0.026643560784431322,0.6862849392429605,0.493144592835696,0.986289185671392,0.19507875971970792,1.5267442545245546,3.091338171983693,86.5515436756012,xy,138.23529052734375,9400.0,159.0
ch20_URA7_URA8_001_hyperstack_crop_36,19,4,19,0.513,3,17.399999999999995,24.3,0.17368421052631575,0.6,0.6666666666666682,0.6000000000000014,0.6136209027118451,0.6666666666666682,1.0,0.0,0.0,0.39175257731958996,0.29707717456147475,0.5941543491229495,0.44561576184221113,0.0,0.0,90.0,xz,146.05262756347656,2775.0,176.0
ch20_URA7_URA8_001_hyperstack_crop_36,20,3,19,0.513,2,19.957894736842107,18.363157894736844,0.15789473684210523,0.3,1.0031428809416587,1.1059536803674699,1.7829044463469075,1.6863961030678838,-0.6263973075231282,0.7692666071351902,0.12591783143974716,0.5858730963458681,0.2680643101246213,0.5361286202492426,0.26722445547635953,7.2337624668062,50.28807641916033,38.784819758367554,xy,142.3157958984375,2704.0,162.0
ch20_URA7_URA8_001_hyperstack_crop_36,20,4,173,4.670999999999999,4,18.258381502890174,23.261271676300574,0.3052023121387283,0.8999999999999999,4.179823398502276,4.3151303776889565,9.056140412743137,11.135450055421224,-0.7987225602573933,0.5998871503176428,0.04666560424608993,0.8257249568536279,0.608692790595695,1.21738558119139,0.14562643742647194,2.674713549130272,36.861815810161815,53.00828840798658,xy,136.73410034179688,23655.0,160.0
ch20_URA7_URA8_001_hyperstack_crop_36,21,4,8,0.216,2,17.775,23.7,0.11249999999999999,0.3,1.3632358350854188,1.544203728474527,2.3304946585868365,1.5708203932499387,-0.9861652459593094,-0.06332785162350404,0.15319168016170512,0.8552472050260461,0.19510371998838705,0.3902074399767741,0.1431180981067462,8.811934666010037,3.630848256106292,80.45830955849425,xz,148.5,1188.0,179.0
ch20_URA7_URA8_001_hyperstack_crop_36,22,3,17,0.4589999999999999,2,20.099999999999994,17.241176470588233,0.1588235294117647,0.3,1.1618338620201247,1.0803605143064217,1.2535006224321026,1.748528137423848,-0.6911472012868505,0.7204084523814573,-0.057681954636674394,0.6211949379106413,0.2551818368201469,0.5103636736402938,0.21963711436026878,3.30676800380336,46.08821332466409,43.72098853016711,xy,142.35293579101562,2420.0,152.0
ch20_URA7_URA8_001_hyperstack_crop_36,22,4,61,1.647,4,17.81311475409836,23.208196721311474,0.29999999999999993,0.8999999999999999,2.0854160088091986,2.3400212650322274,3.4595351186102468,2.548528137423851,-0.7719114285065791,-0.5372815495894693,0.3398253713478017,0.7209471351627965,0.37215455648960727,0.7443091129792145,0.17845578767859976,19.86623510967078,32.49877318707953,50.525845112476624,xy,138.1311492919922,8426.0,164.0
ch20_URA7_URA8_001_hyperstack_crop_36,23,4,41,1.1069999999999998,4,17.992682926829268,22.917073170731708,0.2780487804878049,0.8999999999999999,1.2837250859160014,1.4391970082196441,2.0061741716446377,2.733678304612085,-0.8655100412494918,-0.315382700994715,0.38913509275003866,0.5175651069981939,0.36747224547286145,0.7349444909457229,0.28625462687024755,22.90069304848226,18.38391864304581,59.94099641491422,xz,140.31707763671875,5753.0,167.0
ch20_URA7_URA8_001_hyperstack_crop_36,24,4,51,1.377,4,17.794117647058826,23.323529411764707,0.3176470588235294,0.8999999999999999,1.6211112198768893,1.70132596811187,2.390008252203201,4.406737546531401,-0.918816538543318,-0.19582072065633865,0.34268121317181593,0.5977348354791693,0.3706140347458161,0.7412280694916322,0.22861727819881558,20.040312507353402,11.292671789813257,66.75367660816515,xz,136.60784912109375,6967.0,166.0
ch20_URA7_URA8_001_hyperstack_crop_36,25,3,10,0.26999999999999996,2,19.979999999999997,18.060000000000002,0.15,0.3,0.7378647873726216,0.6640783086353594,0.9354101966249664,1.324264068711922,0.31622776601683134,-0.9486832980505161,-5.851389114294501e-18,0.5714285714285738,0.20124611797498032,0.40249223594996064,0.27274118702909594,3.3525990053786777e-16,71.56505117707842,18.434948822921612,xy,144.0,1440.0,154.0
ch20_URA7_URA8_001_hyperstack_crop_36,25,4,35,0.945,3,17.159999999999997,24.094285714285714,0.24857142857142855,0.6,1.2242081220471328,1.3951002006371733,2.029083016122034,2.010737752093146,-0.7083884570365009,-0.6313667359325494,0.3155342116083833,0.5150343031651474,0.34258671535493285,0.6851734307098657,0.2798435243037401,18.393066665391054,39.15102996915453,45.103946578634876,xy,139.7142791748047,4890.0,172.0
ch20_URA7_URA8_001_hyperstack_crop_36,26,3,14,0.378,2,19.32857142857143,18.25714285714286,0.17142857142857143,0.3,0.9058590329567429,0.9817724799901781,1.860954389897953,1.0242640687119295,-0.8538428222005549,-0.45080937104556307,0.26023709565335906,0.5419792940018873,0.24611156317392663,0.49222312634785326,0.27168858974736204,15.084131022569803,26.79562422181806,58.63212893692375,xy,141.92857360839844,1987.0,155.0
ch20_URA7_URA8_001_hyperstack_crop_36,26,4,47,1.269,3,17.16382978723404,24.127659574468087,0.21063829787234037,0.6,1.82895636211093,1.9731759342051125,5.628999050251223,6.388402929170586,-0.9520623949210414,-0.21008409963013489,0.22235527261526025,0.6741868184357442,0.3507524673445534,0.7015049346891068,0.19177738442032852,12.847407253572085,12.127280741827832,72.18744703283626,xz,140.2553253173828,6592.0,170.0
ch20_URA7_URA8_001_hyperstack_crop_36,27,4,57,1.5389999999999997,4,17.384210526315787,24.826315789473682,0.2736842105263158,0.8999999999999999,2.037727213719457,2.081539645820194,2.9937401597614905,5.582625021404529,-0.912231628341347,-0.3091532896644256,0.2688079235129771,0.7321126357411051,0.3713174578622771,0.7426349157245542,0.18222137652297066,15.593343670156326,18.008211212024353,65.81559100380969,xy,133.50877380371094,7610.0,149.0
ch20_URA7_URA8_001_hyperstack_crop_36,28,4,5,0.13499999999999998,2,17.22,25.2,0.06,0.3,0.6314455464905033,0.6585027420742913,0.9708203932499391,0.6708203932499386,-0.5715774052203676,-0.8117158675136322,0.12006923114663154,0.676039864469808,0.1527256683016117,0.3054513366032234,0.2418667280978418,6.896098120795576,54.263916678654084,34.86029642441578,xy,138.1999969482422,691.0,145.0
ch20_URA7_URA8_001_hyperstack_crop_36,29,3,5,0.13499999999999998,2,19.02,19.02,0.06,0.3,0.501014115841796,0.5181974203088616,0.582842712474618,0.3333333333333341,-0.6059128001754505,-0.6059128001754505,0.5154991340119683,0.5438476324197765,0.16209372712298575,0.3241874542459715,0.32353125789807025,31.030823635198722,37.294554929330296,37.294554929330296,xy,140.60000610351562,703.0,150.0
ch20_URA7_URA8_001_hyperstack_crop_36,30,4,54,1.4579999999999997,3,17.888888888888886,24.427777777777774,0.20555555555555552,0.6,2.064431384663532,2.4336280947828177,6.855642031852217,5.847570237850988,-0.9926366267350869,-0.08040529016205036,0.09059534523331902,0.786640777125643,0.3453745937002968,0.6907491874005935,0.1672976860679664,5.197857780794841,4.611862199427791,83.04266543503117,xz,132.79629516601562,7171.0,154.0
ch20_URA7_URA8_001_hyperstack_crop_36,31,4,45,1.2149999999999999,4,18.080000000000002,24.00666666666666,0.31333333333333335,0.8999999999999999,1.6141950466490391,1.6164025187479316,3.211695020150529,1.3333333333333326,-0.9365663685257077,0.004247465827099117,0.35046454368540053,0.5787864036203001,0.3621554274210135,0.724310854842027,0.22435667125408662,20.515731307413482,0.24336259727195192,69.48269416019981,xz,132.77777099609375,5975.0,156.0
ch20_URA7_URA8_001_hyperstack_crop_36,32,4,12,0.32399999999999995,2,18.425,23.650000000000002,0.125,0.3,1.2001580502933151,1.2715390447639316,2.425647933623221,1.3950844619618703,-0.956616603955689,-0.20336399907429473,0.20863306764938944,0.7741044504298163,0.19953468523478518,0.39906937046957036,0.16625700688840064,12.042258542252886,11.733745850137588,73.0612195155181,xz,137.5833282470703,1651.0,166.0
ch20_URA7_URA8_001_hyperstack_crop_36,33,4,60,1.6199999999999999,4,18.834999999999997,23.05,0.29499999999999993,0.8999999999999999,1.4776835004240956,2.7562220047303976,6.080621447355334,4.591503885576488,0.9579518542370048,-0.2241013416852604,-0.17918379842706417,0.5045742733090389,0.47491321530997604,0.9498264306199521,0.32139034859201976,10.322221990848316,12.950039459197468,73.32581188386467,xy,132.8000030517578,7968.0,153.0
ch20_URA7_URA8_001_hyperstack_crop_36,34,4,9,0.24299999999999997,2,18.866666666666664,23.533333333333328,0.09999999999999999,0.3,0.7187365986260934,0.6943513785369635,1.365973668286324,0.6666666666666682,-0.9593837985054398,-0.17258173050227324,0.22315526761005372,0.5623801054083947,0.19967983083067914,0.3993596616613583,0.27782059688122,12.89442493961331,9.937960377702439,73.61417539178761,xz,138.0,1242.0,153.0
ch20_URA7_URA8_001_hyperstack_crop_36,35,4,45,1.2149999999999999,3,18.7,23.259999999999994,0.15999999999999998,0.6,3.543181220113834,3.417006237800927,7.182804849530932,6.286588347538359,-0.6494847337876134,0.7603745885132014,-0.00025635953764860294,0.9102720260870413,0.3761423523959426,0.7522847047918853,0.10615950159722795,0.014688319706076666,49.497231920537956,40.5027642670922,xy,135.0,6075.0,153.0
ch20_URA7_URA8_001_hyperstack_crop_36,36,4,33,0.891,3,18.199999999999996,24.427272727272726,0.2545454545454546,0.6,1.1176190742611398,1.269769732239142,2.4636256957530733,1.8985281374238685,0.9489330037778104,0.17306113107689508,-0.26377262794233974,0.4611406461973454,0.3547571086010818,0.7095142172021636,0.31742220294120554,15.294034905487408,9.965847622162679,71.61034787058801,xz,133.5454559326172,4407.0,145.0
ch20_URA7_URA8_001_hyperstack_crop_36,37,4,38,1.026,2,18.205263157894738,24.90789473684211,0.1421052631578947,0.3,1.733752931335606,1.8260516308384356,5.260343691926964,5.739573653222955,-0.9990911257357485,-0.03215530903171768,0.027981396983522876,0.7894489755650467,0.28480375391314544,0.5696075078262909,0.1642700922176641,1.6034252343945248,1.8426811338273734,87.55700582181942,xy,134.36842346191406,5106.0,150.0
ch20_URA7_URA8_001_hyperstack_crop_36,38,4,9,0.24299999999999997,1,17.633333333333336,25.066666666666663,0.0,0.0,1.2124073175446415,1.2206553706991308,2.772792206135792,2.772792206135792,-0.9965926760297167,-0.08248053154489328,-0.0,0.8801726581436388,0.14595423444436995,0.2919084688887399,0.12038382838199575,0.0,4.731161104012809,85.26883889598719,xy,136.44444274902344,1228.0,154.0
ch20_URA7_URA8_001_hyperstack_crop_36,40,4,1,0.027,1,17.7,23.7,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xy,129.0,129.0,129.0
ch20_URA7_URA8_001_hyperstack_crop_36,41,4,38,1.026,3,18.48157894736842,23.44736842105263,0.23684210526315785,0.6,1.2696130068868494,1.3699060351797936,2.2971527463596493,1.8985281374238714,-0.5105290096613554,-0.8340937813879743,0.20892030572470888,0.48112471339287705,0.3684161296758576,0.7368322593517151,0.2901798640037811,12.05908691282594,56.5215941045959,30.69907323590404,xy,132.8157958984375,5047.0,147.0
ch20_URA7_URA8_001_hyperstack_crop_36,42,4,17,0.4589999999999999,2,18.458823529411763,23.2235294117647,0.1588235294117647,0.3,1.012076200587708,0.9189693745450129,2.243419437487705,2.322792206135787,-0.9985748772275833,0.05062996260047314,-0.016876654200157784,0.6628385184484111,0.23366463218532996,0.4673292643706599,0.23087652100666134,0.9670069657312312,2.9021239563800467,86.94074723974846,xy,133.1764678955078,2264.0,147.0
ch20_URA7_URA8_001_hyperstack_crop_36,43,3,1,0.027,1,20.7,17.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xy,135.0,135.0,135.0
ch20_URA7_URA8_001_hyperstack_crop_36,44,4,1,0.027,1,17.7,23.7,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,xy,132.0,132.0,132.0
ch20_URA7_URA8_001_hyperstack_crop_36,45,4,21,0.567,2,18.04285714285714,24.271428571428576,0.15714285714285708,0.3,1.7853211806970446,1.8194444900903233,2.627097726754376,2.54164078649987,-0.9611156562253071,0.2751926304822999,0.02292839913359803,0.8782383952729116,0.20637759652489834,0.4127551930497967,0.11559690141822108,1.3138156331593818,15.973494007107215,73.96967122454629,xy,134.38095092773438,2822.0,147.0
ch20_URA7_URA8_001_hyperstack_crop_36,46,4,9,0.24299999999999997,2,17.866666666666667,25.166666666666664,0.09999999999999999,0.3,0.7187365986260934,0.6943513785369634,0.9771646630236588,0.6666666666666682,-0.17258173050227327,0.9593837985054396,-0.22315526761005366,0.5623801054083948,0.19967983083067914,0.3993596616613583,0.27782059688122,12.894424939613307,73.6141753917876,9.93796037770244,yz,132.0,1188.0,143.0
ch20_URA7_URA8_001_hyperstack_crop_37,11,3,3,0.08099999999999999,1,23.0,17.8,0.0,0.0,0.424264068711927,0.424264068711927,0.5999999999999979,0.5999999999999979,0.707106781186539,0.707106781186556,0.0,0.7500000000000001,0.09999999999999964,0.1999999999999993,0.23570226039551584,0.0,45.00000000000069,44.99999999999931,xy,152.3333282470703,457.0,161.0
ch20_URA7_URA8_001_hyperstack_crop_37,15,3,7,0.189,2,23.142857142857142,18.428571428571427,0.21428571428571427,0.3,0.6204447721101538,0.6628651076157959,0.9924186477769767,0.9354101966249628,-0.9234816747228648,-0.36258700927360016,-0.12534854270026055,0.5200474096345237,0.19241859087392746,0.3848371817478549,0.31013008654985563,7.200884121293742,21.259158371508192,67.4405068574569,xy,138.85714721679688,972.0,148.0
ch20_URA7_URA8_001_hyperstack_crop_37,17,3,52,1.404,3,22.044230769230772,19.47692307692308,0.1961538461538461,0.6,1.7213794684482355,1.8786368024115259,3.944044765429381,6.286503384903867,-0.9872998397187457,0.156992556379985,-0.024338523632639095,0.6257243535355839,0.3846835691443869,0.7693671382887738,0.22347400802402154,1.3946323951209754,9.032376317226708,80.85880571783893,xy,139.25,7241.0,160.0
ch20_URA7_URA8_001_hyperstack_crop_37,18,3,46,1.2419999999999998,3,22.15434782608696,19.65652173913043,0.23478260869565212,0.6,1.3779405288422912,1.4974346763442592,2.1260480581852303,2.717567555201592,-0.8883413172151031,0.45152794382014627,0.08349982082667311,0.53946799224452,0.3740010741068361,0.7480021482136722,0.2714203307606184,4.789764239969426,26.84175757414951,62.665551936544894,xy,141.8478240966797,6525.0,161.0
ch20_URA7_URA8_001_hyperstack_crop_37,19,3,30,0.8099999999999999,2,22.589999999999996,18.7,0.09999999999999999,0.3,2.259083138088789,2.3681294864741167,4.089942994320646,3.283529958228937,-0.7249598199616357,0.6835409568415092,-0.08488238781624187,0.8576968096909039,0.2738239415643977,0.5476478831287954,0.12121020999521781,4.869261745701684,43.12096943404797,46.465505430115,xy,134.53334045410156,4036.0,148.0
ch20_URA7_URA8_001_hyperstack_crop_37,21,3,17,0.4589999999999999,3,23.417647058823526,16.5,0.17647058823529413,0.6,1.0287288981656868,1.2231913616237087,2.791932668900512,2.0839383340488284,-0.48596067129259496,0.8624289883016981,-0.1416279142463092,0.634580183214324,0.24512372198217025,0.4902474439643405,0.23827825039157274,8.142057588936995,59.590413353585674,29.07543216618256,xy,139.5294189453125,2372.0,169.0
ch20_URA7_URA8_001_hyperstack_crop_37,22,3,50,1.3499999999999999,4,22.919999999999995,15.749999999999998,0.3479999999999999,0.8999999999999999,1.2620868408048762,1.4515240688741475,2.159668893550021,2.1450844619618636,-0.4781896464213981,-0.6350728913510397,0.6066441170294236,0.4285517629831838,0.412245582021024,0.824491164042048,0.32663804794773144,37.34724432905187,39.425390891842035,28.567231578162673,yz,139.9600067138672,6998.0,166.0
ch20_URA7_URA8_001_hyperstack_crop_37,23,3,62,1.6739999999999997,4,23.211290322580645,15.827419354838709,0.4451612903225805,0.8999999999999999,1.343564791371057,1.4520316497690924,1.9430282294163594,3.3340176090147526,0.18240955112322524,-0.9339802266316864,0.30725834719344436,0.42292765281394434,0.4401995114260507,0.8803990228521014,0.3276354919786516,17.894083196494094,69.06401311571132,10.510140908229419,yz,138.61289978027344,8594.0,156.0
ch20_URA7_URA8_001_hyperstack_crop_37,24,3,55,1.485,4,22.827272727272717,16.336363636363636,0.4418181818181816,0.8999999999999999,1.322238113895493,1.5427824619292032,2.2128387513748766,4.317883674444449,-0.6790068015063855,0.5571861764265328,0.4780097575439738,0.41280327653207743,0.4271533420023439,0.8543066840046878,0.32305326666457385,28.555496626410854,33.86142558738665,42.766079677827605,xy,140.2181854248047,7712.0,163.0
ch20_URA7_URA8_001_hyperstack_crop_37,25,3,50,1.3499999999999999,4,22.649999999999995,17.298,0.33599999999999997,0.8999999999999999,1.3567784805958736,1.4445253268749187,1.6283749164528225,2.7336783046120896,-0.38402374789830507,0.8913834387280533,-0.24075158610378897,0.4919576562537298,0.3907909012888205,0.781581802577641,0.2880285226201347,13.930903816262155,63.047607246490735,22.583146703692847,xy,138.4199981689453,6921.0,163.0
ch20_URA7_URA8_001_hyperstack_crop_37,26,3,55,1.485,4,21.932727272727277,18.338181818181816,0.3436363636363636,0.8999999999999999,1.3865090845349144,1.620092138806201,3.0478211052794886,2.7990713131476186,-0.2045631049224806,0.9602555969768404,-0.18990293462483968,0.4863883292986128,0.4163872249848489,0.8327744499696978,0.3003133766876979,10.947119630484861,73.79217964583718,11.80392482788163,xy,134.74545288085938,7411.0,155.0
ch20_URA7_URA8_001_hyperstack_crop_37,27,3,48,1.2959999999999998,3,21.443749999999998,19.60625,0.23124999999999998,0.6,1.5461452395001352,1.5577026749698293,4.2444377653880005,5.827557939781346,0.050873755055729414,0.9841994321008347,-0.16959757928379848,0.5421030563470085,0.38365195965266546,0.7673039193053309,0.24813448947182942,9.764422297778294,79.80123737229027,2.9161102594105097,yz,137.375,6594.0,158.0
ch20_URA7_URA8_001_hyperstack_crop_37,28,3,60,1.6199999999999999,3,21.105,19.629999999999992,0.22999999999999998,0.6,1.544611395684687,1.6580744494983548,2.5139657165797242,3.191492642769327,-0.4969654300998369,0.8636516266800269,0.0844466045417307,0.5265255190112657,0.4223103125977761,0.8446206251955523,0.27340877697628063,4.844203230883834,59.72909346413174,29.799436731693195,xy,137.25,8235.0,160.0
ch20_URA7_URA8_001_hyperstack_crop_37,29,3,36,0.9719999999999999,4,21.7,18.224999999999998,0.32499999999999996,0.8999999999999999,1.273469160993732,1.3746562918542002,1.9285804779118025,1.7485281374238537,-0.433014565356105,0.8713686869250302,-0.2306837611016698,0.5239763051437726,0.34410884047854146,0.6882176809570829,0.2702137209275028,13.337330952904628,60.61808137678761,25.659024722458504,xy,133.38888549804688,4802.0,150.0
ch20_URA7_URA8_001_hyperstack_crop_37,30,3,57,1.5389999999999997,4,22.394736842105264,17.289473684210527,0.40526315789473677,0.8999999999999999,1.2906155256441598,1.4231978476081104,2.356017978574353,2.5950844619618723,0.7064811287252653,0.30349330748752407,-0.6393561034864361,0.40418521448804506,0.43939776718752965,0.8787955343750593,0.340455975042003,39.74382249936658,17.667540620875357,44.94932674077101,xz,135.6491241455078,7732.0,160.0
ch20_URA7_URA8_001_hyperstack_crop_37,31,3,69,1.863,5,22.77826086956522,16.68260869565217,0.3826086956521738,1.2,1.558870762213773,1.737586518463096,2.361183559312914,4.317883674444429,0.6923371003357075,0.4228190465805594,-0.5847165068197162,0.4645234118871165,0.4614273604449873,0.9228547208899746,0.2960010358971055,35.78296504332501,25.012694052130858,43.81539652577117,xz,135.1884002685547,9328.0,158.0
